"fipstate","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000","censtate"
"72","238390",,54,194,854,9,,6,31,189,5,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","2389//",,1461,5853,25246,148,"D",0,0,0,82,,161,589,2468,26,,295,1144,4481,23,,458,1975,7863,13,,237,994,4781,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","23891/",,913,3914,16343,81,,55,242,1334,41,,79,331,1261,13,,181,735,2731,14,,361,1612,6236,10,,237,994,4781,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","238910",,913,3914,16343,81,,55,242,1334,41,,79,331,1261,13,,181,735,2731,14,,361,1612,6236,10,,237,994,4781,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","23899/",,548,1939,8903,67,"D",0,0,0,41,,82,258,1207,13,,114,409,1750,9,,97,363,1627,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","238990",,548,1939,8903,67,"D",0,0,0,41,,82,258,1207,13,,114,409,1750,9,,97,363,1627,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31----",,116539,864086,3443299,2170,,1498,5362,34056,823,,2172,6918,30072,320,,4535,18552,77756,330,,10209,43222,185137,327,,9322,49091,199398,134,,20050,137236,555367,119,,25006,186838,721423,72,,22883,210797,816034,32,,20864,206070,824056,13,"06"
"72","311///",,12484,61994,252057,438,,389,1217,7344,180,"D",0,0,0,96,,875,3012,11873,63,,1630,5584,22483,50,,1516,7354,32408,23,,2508,12264,49825,16,,3198,19861,80234,8,"D",0,0,0,2,,0,0,0,0,"06"
"72","3111//","E",0,0,0,15,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,3,,163,811,3733,4,,201,1036,4541,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31111/","E",0,0,0,15,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,3,,163,811,3733,4,,201,1036,4541,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311111","C",0,0,0,4,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311119",,303,1540,6889,11,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3112//",,221,2803,14270,6,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31121/","C",0,0,0,5,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311211","B",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311212","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31122/","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311225","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3113//",,877,4386,18154,26,"D",0,0,0,8,"D",0,0,0,1,,98,370,1586,7,"D",0,0,0,4,,236,966,4056,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","31131/",,63,327,1345,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311311","B",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311312","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311313","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31132/","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311320","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31133/","C",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311330","C",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31134/",,606,3601,14789,16,,16,24,102,7,"D",0,0,0,1,"D",0,0,0,2,,89,194,564,3,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","311340",,606,3601,14789,16,,16,24,102,7,"D",0,0,0,1,"D",0,0,0,2,,89,194,564,3,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","3114//",,866,3979,16441,34,,24,138,786,15,"D",0,0,0,3,,69,167,666,5,,250,813,3297,7,"D",0,0,0,1,,441,2430,10030,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31141/",,299,914,4040,16,"D",0,0,0,9,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311411",,104,186,1018,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,104,186,1018,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311412",,195,728,3022,13,"D",0,0,0,9,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31142/",,567,3065,12401,18,"D",0,0,0,6,"D",0,0,0,2,"D",0,0,0,4,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311421","E",0,0,0,13,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311422","A",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311423","C",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3115//",,1454,9558,38342,18,,23,63,255,8,,21,37,153,3,,60,251,1029,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","31151/",,1404,9447,37884,9,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","311511","G",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","311512","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311513","C",0,0,0,3,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31152/",,50,111,458,9,"D",0,0,0,5,,21,37,153,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311520",,50,111,458,9,"D",0,0,0,5,,21,37,153,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3116//",,1789,7346,33906,19,,6,20,364,5,,19,48,167,3,,0,0,0,0,,120,389,1405,4,"D",0,0,0,3,"D",0,0,0,1,,1326,5821,27244,3,,0,0,0,0,,0,0,0,0,"06"
"72","31161/",,1789,7346,33906,19,,6,20,364,5,,19,48,167,3,,0,0,0,0,,120,389,1405,4,"D",0,0,0,3,"D",0,0,0,1,,1326,5821,27244,3,,0,0,0,0,,0,0,0,0,"06"
"72","311611",,263,898,3672,8,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311612","C",0,0,0,7,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311615","G",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1326,5821,27244,3,,0,0,0,0,,0,0,0,0,"06"
"72","3117//","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","31171/","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","311711","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","3118//",,4662,18325,68292,269,"D",0,0,0,129,,484,1052,3911,74,,463,1183,4455,33,,604,1359,5297,19,,471,1780,7420,7,,989,3424,13084,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","31181/",,4036,15442,57179,253,"D",0,0,0,124,,484,1052,3911,74,"D",0,0,0,29,,500,1150,4385,16,"D",0,0,0,5,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","311811",,2776,8450,33477,206,"D",0,0,0,100,"D",0,0,0,60,,358,777,3067,26,,389,850,3349,12,,283,955,4080,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","311812","G",0,0,0,45,"D",0,0,0,23,"D",0,0,0,13,"D",0,0,0,3,,111,300,1036,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","311813","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31182/",,618,2865,11016,13,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,4,,104,209,912,3,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311821",,381,1609,6203,9,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,,104,209,912,3,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311823",,237,1256,4813,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31183/",,8,18,97,3,,8,18,97,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311830",,8,18,97,3,,8,18,97,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3119//",,1874,11617,45962,50,"D",0,0,0,11,"D",0,0,0,9,,129,431,1783,10,,364,1826,7215,11,,258,1129,4804,4,,585,2959,13169,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","31191/","E",0,0,0,4,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","311911","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311919","E",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","31192/",,217,1024,4379,10,"D",0,0,0,1,"D",0,0,0,3,,43,148,611,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311920",,217,1024,4379,10,"D",0,0,0,1,"D",0,0,0,3,,43,148,611,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31193/","B",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311930","B",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31194/","B",0,0,0,7,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311941","A",0,0,0,2,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311942","B",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31199/",,1054,4698,20740,26,"D",0,0,0,7,"D",0,0,0,4,"D",0,0,0,3,,190,781,3577,5,"D",0,0,0,3,,585,2959,13169,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311991",,120,524,2347,6,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","311999",,934,4174,18393,20,"D",0,0,0,6,"D",0,0,0,2,"D",0,0,0,1,,190,781,3577,5,"D",0,0,0,2,,585,2959,13169,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","312///",,4309,31727,134685,61,"D",0,0,0,25,"D",0,0,0,9,,118,315,1361,8,,288,1115,5075,8,"D",0,0,0,1,,679,7132,26891,4,,1504,15425,66066,5,,0,0,0,0,"D",0,0,0,1,"06"
"72","3121//","H",0,0,0,57,"D",0,0,0,24,"D",0,0,0,8,,118,315,1361,8,,288,1115,5075,8,"D",0,0,0,1,"D",0,0,0,3,,1504,15425,66066,5,,0,0,0,0,,0,0,0,0,"06"
"72","31211/",,1664,12835,52552,50,"D",0,0,0,22,"D",0,0,0,8,,118,315,1361,8,"D",0,0,0,6,"D",0,0,0,1,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","312111",,1319,11783,47971,14,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","312112",,190,600,2597,19,"D",0,0,0,11,"D",0,0,0,4,"D",0,0,0,1,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","312113",,155,452,1984,17,"D",0,0,0,8,"D",0,0,0,2,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31212/","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","312120","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","31213/","B",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","312130","B",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31214/","F",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","312140","F",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","3122//","G",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","31222/","G",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","312221","C",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","312229","G",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","313///",,221,729,2508,20,,23,66,285,14,,0,0,0,0,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3131//","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31311/","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313113","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3132//",,199,673,2183,11,"D",0,0,0,6,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31321/","B",0,0,0,4,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313210","B",0,0,0,4,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31322/","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313221","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31324/",,59,155,707,5,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313241","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313249","B",0,0,0,4,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3133//","A",0,0,0,6,"D",0,0,0,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31331/","A",0,0,0,6,"D",0,0,0,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313311","A",0,0,0,3,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","313312",,5,16,71,3,,5,16,71,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","314///",,2071,5869,26347,50,,37,106,2770,21,"D",0,0,0,7,"D",0,0,0,6,,229,666,2989,7,,343,1249,5296,5,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","3141//","E",0,0,0,23,,23,70,382,8,"D",0,0,0,5,,55,177,681,4,,93,239,1241,3,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31411/","B",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","314110","B",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31412/",,310,881,3807,19,"D",0,0,0,7,"D",0,0,0,4,"D",0,0,0,3,,93,239,1241,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","314121",,115,346,1482,11,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","314129",,195,535,2325,8,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,,93,239,1241,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3149//","G",0,0,0,27,,14,36,2388,13,"D",0,0,0,2,"D",0,0,0,2,,136,427,1748,4,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","31491/","E",0,0,0,5,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","314912","E",0,0,0,5,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31499/",,1381,3888,17701,22,"D",0,0,0,10,"D",0,0,0,2,"D",0,0,0,2,,136,427,1748,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","314999",,1381,3888,17701,22,"D",0,0,0,10,"D",0,0,0,2,"D",0,0,0,2,,136,427,1748,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","315///",,7184,23361,97772,101,,60,191,1821,37,"D",0,0,0,10,,93,301,1184,7,,504,1379,6235,16,,718,2206,9848,11,,1432,4146,16696,9,,3191,10686,41782,9,"D",0,0,0,2,,0,0,0,0,"06"
"72","3151//","B",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","31519/","B",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","315191","B",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3152//",,7086,22748,94748,94,"D",0,0,0,33,"D",0,0,0,9,"D",0,0,0,6,,504,1379,6235,16,"D",0,0,0,10,,1432,4146,16696,9,,3191,10686,41782,9,"D",0,0,0,2,,0,0,0,0,"06"
"72","31521/",,300,809,4102,19,,9,30,185,11,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
