"uscode","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","485310",,29114,121506,492776,3164,,3046,11388,53822,2090,,2890,10233,40201,442,,4525,16736,65730,336,,6164,26366,105984,207,,4465,20601,80846,64,,1902,10876,45569,13,,2086,9790,40819,6,,4036,15516,59805,6,,0,0,0,0
"98","48532/",,36461,179376,776459,3982,,3654,14766,80627,2540,,3823,13569,58538,577,,5819,21946,94209,431,,8919,41486,174549,298,,6281,33465,141228,95,,4783,30846,133510,35,"D",0,0,0,5,,0,0,0,0,"D",0,0,0,1
"98","485320",,36461,179376,776459,3982,,3654,14766,80627,2540,,3823,13569,58538,577,,5819,21946,94209,431,,8919,41486,174549,298,,6281,33465,141228,95,,4783,30846,133510,35,"D",0,0,0,5,,0,0,0,0,"D",0,0,0,1
"98","4854//",,171599,692856,2612166,4352,,2365,9840,53887,1394,,3633,11860,44156,551,,8129,28494,105976,572,,26830,98331,372555,823,,37105,141644,537735,527,,60737,258051,954080,399,,26227,113725,426263,79,"D",0,0,0,5,"D",0,0,0,2
"98","48541/",,171599,692856,2612166,4352,,2365,9840,53887,1394,,3633,11860,44156,551,,8129,28494,105976,572,,26830,98331,372555,823,,37105,141644,537735,527,,60737,258051,954080,399,,26227,113725,426263,79,"D",0,0,0,5,"D",0,0,0,2
"98","485410",,171599,692856,2612166,4352,,2365,9840,53887,1394,,3633,11860,44156,551,,8129,28494,105976,572,,26830,98331,372555,823,,37105,141644,537735,527,,60737,258051,954080,399,,26227,113725,426263,79,"D",0,0,0,5,"D",0,0,0,2
"98","4855//",,32162,148433,666966,1473,,836,3490,31679,540,,1368,5099,24051,202,,3794,14465,65947,271,,9003,38284,181805,286,,8381,40532,177264,125,,5994,33509,133259,42,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0
"98","48551/",,32162,148433,666966,1473,,836,3490,31679,540,,1368,5099,24051,202,,3794,14465,65947,271,,9003,38284,181805,286,,8381,40532,177264,125,,5994,33509,133259,42,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0
"98","485510",,32162,148433,666966,1473,,836,3490,31679,540,,1368,5099,24051,202,,3794,14465,65947,271,,9003,38284,181805,286,,8381,40532,177264,125,,5994,33509,133259,42,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0
"98","4859//",,51090,244553,1018183,2772,,1964,10352,61508,1222,,2984,12107,50579,448,,6326,26330,111863,460,,11900,54095,226490,397,,10725,52246,215198,151,,11841,59787,238672,82,"D",0,0,0,8,"D",0,0,0,4,,0,0,0,0
"98","48599/",,51090,244553,1018183,2772,,1964,10352,61508,1222,,2984,12107,50579,448,,6326,26330,111863,460,,11900,54095,226490,397,,10725,52246,215198,151,,11841,59787,238672,82,"D",0,0,0,8,"D",0,0,0,4,,0,0,0,0
"98","485991",,34990,168051,703952,1886,,1229,6142,38975,751,,2107,8578,36108,315,,4847,20736,87526,352,,9272,42705,179482,309,,6881,33433,137792,97,,7914,39371,156664,55,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0
"98","485999",,16100,76502,314231,886,,735,4210,22533,471,,877,3529,14471,133,,1479,5594,24337,108,,2628,11390,47008,88,,3844,18813,77406,54,,3927,20416,82008,27,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0
"98","486///",,50362,1318778,3915471,2701,"D",0,0,0,1115,,3620,69161,244380,530,,7778,143650,512574,568,,8694,160141,568752,306,,6501,176937,582090,90,,9839,274317,766033,64,,7372,176725,592291,22,"D",0,0,0,5,"D",0,0,0,1
"98","4861//",,6030,134766,472339,261,"D",0,0,0,86,,331,7042,24137,49,,820,20076,63609,60,,1133,20348,67967,36,,1319,24416,88913,19,,1011,24322,75814,7,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","48611/",,6030,134766,472339,261,"D",0,0,0,86,,331,7042,24137,49,,820,20076,63609,60,,1133,20348,67967,36,,1319,24416,88913,19,,1011,24322,75814,7,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","486110",,6030,134766,472339,261,"D",0,0,0,86,,331,7042,24137,49,,820,20076,63609,60,,1133,20348,67967,36,,1319,24416,88913,19,,1011,24322,75814,7,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","4862//",,37450,1045946,2994108,1936,"D",0,0,0,765,,2709,52455,183003,397,,5756,105071,379113,419,,6114,117169,411910,220,,4542,141832,453700,62,,7686,219244,593422,51,,5860,136289,431242,17,"D",0,0,0,5,,0,0,0,0
"98","48621/",,37450,1045946,2994108,1936,"D",0,0,0,765,,2709,52455,183003,397,,5756,105071,379113,419,,6114,117169,411910,220,,4542,141832,453700,62,,7686,219244,593422,51,,5860,136289,431242,17,"D",0,0,0,5,,0,0,0,0
"98","486210",,37450,1045946,2994108,1936,"D",0,0,0,765,,2709,52455,183003,397,,5756,105071,379113,419,,6114,117169,411910,220,,4542,141832,453700,62,,7686,219244,593422,51,,5860,136289,431242,17,"D",0,0,0,5,,0,0,0,0
"98","4869//",,6882,138066,449024,504,"D",0,0,0,264,,580,9664,37240,84,,1202,18503,69852,89,,1447,22624,88875,50,,640,10689,39477,9,,1142,30751,96797,6,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1
"98","48691/",,5871,121704,383845,429,,433,7159,33976,226,,519,8751,33035,75,,989,14976,56862,73,,1144,18623,72624,41,"D",0,0,0,7,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1
"98","486910",,5871,121704,383845,429,,433,7159,33976,226,,519,8751,33035,75,,989,14976,56862,73,,1144,18623,72624,41,"D",0,0,0,7,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1
"98","48699/",,1011,16362,65179,75,"D",0,0,0,38,,61,913,4205,9,,213,3527,12990,16,,303,4001,16251,9,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","486990",,1011,16362,65179,75,"D",0,0,0,38,,61,913,4205,9,,213,3527,12990,16,,303,4001,16251,9,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","487///",,19333,93121,497481,2503,"D",0,0,0,1810,,1682,7714,44525,253,,2782,12529,68922,207,,4750,24024,119062,154,,3763,17432,85882,53,,3371,16680,78124,23,"D",0,0,0,3,,0,0,0,0,,0,0,0,0
"98","4871//",,7162,32977,164355,538,"D",0,0,0,323,"D",0,0,0,59,,944,3864,20375,69,,1819,7444,36862,56,,1111,4321,22063,17,,1811,10140,47535,12,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","48711/",,7162,32977,164355,538,"D",0,0,0,323,"D",0,0,0,59,,944,3864,20375,69,,1819,7444,36862,56,,1111,4321,22063,17,,1811,10140,47535,12,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","487110",,7162,32977,164355,538,"D",0,0,0,323,"D",0,0,0,59,,944,3864,20375,69,,1819,7444,36862,56,,1111,4321,22063,17,,1811,10140,47535,12,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","4872//",,10478,48909,281631,1784,,1459,6975,62109,1370,,1152,5283,30560,173,,1592,7225,41424,120,,2407,12929,64811,80,,2332,10592,53168,31,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","48721/",,10478,48909,281631,1784,,1459,6975,62109,1370,,1152,5283,30560,173,,1592,7225,41424,120,,2407,12929,64811,80,,2332,10592,53168,31,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","487210",,10478,48909,281631,1784,,1459,6975,62109,1370,,1152,5283,30560,173,,1592,7225,41424,120,,2407,12929,64811,80,,2332,10592,53168,31,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","4879//",,1693,11235,51495,181,"D",0,0,0,117,"D",0,0,0,21,,246,1440,7123,18,,524,3651,17389,18,,320,2519,10651,5,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","48799/",,1693,11235,51495,181,"D",0,0,0,117,"D",0,0,0,21,,246,1440,7123,18,,524,3651,17389,18,,320,2519,10651,5,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","487990",,1693,11235,51495,181,"D",0,0,0,117,"D",0,0,0,21,,246,1440,7123,18,,524,3651,17389,18,,320,2519,10651,5,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","488///",,475466,4207088,17553387,33342,,31945,252728,1385391,17910,,43927,361198,1488082,6701,,58101,486380,2008595,4307,,86099,749898,3114121,2858,,63174,578733,2331141,922,,69705,619777,2641917,459,,43684,362910,1423040,126,,26680,199670,834030,38,,52151,595794,2327070,21
"98","4881//",,126349,931496,3899413,4926,,3866,28359,244512,2276,,6341,46204,195680,967,,8834,65288,270327,640,,16926,123059,518976,553,,16909,134492,561791,246,,24728,175760,717414,155,,23280,170847,654675,65,,9225,54182,227789,13,,16240,133305,508249,11
"98","48811/",,67572,399451,1762700,1942,,1116,7605,136424,723,,2425,18457,75217,373,,3826,23861,97582,274,,8999,56700,240362,292,,8778,58769,244959,127,,15439,89738,368398,95,,15818,91332,370216,45,,5760,29801,128439,8,,5411,23188,101103,5
"98","488111",,1039,11408,45881,156,,86,1039,5078,37,,665,7803,29829,107,"D",0,0,0,7,,134,891,4661,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","488119",,66533,388043,1716819,1786,,1030,6566,131346,686,,1760,10654,45388,266,"D",0,0,0,267,,8865,55809,235701,288,"D",0,0,0,126,,15439,89738,368398,95,,15818,91332,370216,45,,5760,29801,128439,8,,5411,23188,101103,5
"98","48819/",,58777,532045,2136713,2984,,2750,20754,108088,1553,,3916,27747,120463,594,,5008,41427,172745,366,,7927,66359,278614,261,,8131,75723,316832,119,,9289,86022,349016,60,,7462,79515,284459,20,,3465,24381,99350,5,,10829,110117,407146,6
"98","488190",,58777,532045,2136713,2984,,2750,20754,108088,1553,,3916,27747,120463,594,,5008,41427,172745,366,,7927,66359,278614,261,,8131,75723,316832,119,,9289,86022,349016,60,,7462,79515,284459,20,,3465,24381,99350,5,,10829,110117,407146,6
"98","4882//",,20667,175889,733877,924,,598,5050,34684,345,,1213,10196,43239,182,,1828,15016,59281,133,,5285,42087,171615,170,,4427,35853,143457,64,,3107,27587,119938,22,,1645,12727,53242,5,"D",0,0,0,2,"D",0,0,0,1
"98","48821/",,20667,175889,733877,924,,598,5050,34684,345,,1213,10196,43239,182,,1828,15016,59281,133,,5285,42087,171615,170,,4427,35853,143457,64,,3107,27587,119938,22,,1645,12727,53242,5,"D",0,0,0,2,"D",0,0,0,1
"98","488210",,20667,175889,733877,924,,598,5050,34684,345,,1213,10196,43239,182,,1828,15016,59281,133,,5285,42087,171615,170,,4427,35853,143457,64,,3107,27587,119938,22,,1645,12727,53242,5,"D",0,0,0,2,"D",0,0,0,1
"98","4883//",,77205,885907,3577005,2453,,1877,23190,163207,1273,"D",0,0,0,351,,3983,38266,157024,289,,7577,81805,337862,257,,8712,86383,357490,125,,17128,175503,693403,114,,9058,91875,358487,26,"D",0,0,0,13,"D",0,0,0,5
"98","48831/",,6304,59234,245979,212,,142,1389,7624,91,"D",0,0,0,34,"D",0,0,0,29,,832,6916,29804,31,,689,6832,28293,10,,1865,19833,81861,13,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0
"98","488310",,6304,59234,245979,212,,142,1389,7624,91,"D",0,0,0,34,"D",0,0,0,29,,832,6916,29804,31,,689,6832,28293,10,,1865,19833,81861,13,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0
"98","48832/",,50428,613201,2425187,595,,341,5274,62032,192,"D",0,0,0,73,"D",0,0,0,97,,2637,31211,127275,82,,3778,38434,156452,54,,9717,100035,380072,61,,6980,67142,267494,20,"D",0,0,0,11,"D",0,0,0,5
"98","488320",,50428,613201,2425187,595,,341,5274,62032,192,"D",0,0,0,73,"D",0,0,0,97,,2637,31211,127275,82,,3778,38434,156452,54,,9717,100035,380072,61,,6980,67142,267494,20,"D",0,0,0,11,"D",0,0,0,5
"98","48833/",,11224,118718,509953,828,,579,9470,59175,477,"D",0,0,0,106,"D",0,0,0,101,,2418,25022,104962,83,,2373,23489,100498,35,,3148,30831,126209,24,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","488330",,11224,118718,509953,828,,579,9470,59175,477,"D",0,0,0,106,"D",0,0,0,101,,2418,25022,104962,83,,2373,23489,100498,35,,3148,30831,126209,24,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","48839/",,9249,94754,395886,818,,815,7057,34376,513,,891,8657,39842,138,"D",0,0,0,62,,1690,18656,75821,61,,1872,17628,72247,26,,2398,24804,105261,16,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","488390",,9249,94754,395886,818,,815,7057,34376,513,,891,8657,39842,138,"D",0,0,0,62,,1690,18656,75821,61,,1872,17628,72247,26,,2398,24804,105261,16,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","4884//",,61960,374645,1575940,8238,,8093,41739,208196,4823,,11180,61674,250289,1691,,14556,84962,346649,1084,,15041,97662,401483,523,,5597,38806,161614,83,,3737,26025,114374,26,"D",0,0,0,5,"D",0,0,0,3,,0,0,0,0
"98","48841/",,43344,253559,1064803,6813,,6829,33314,162049,3997,,9776,52564,213750,1474,,12044,69775,284204,900,,11012,71720,293355,397,,2115,13919,58660,35,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","488410",,43344,253559,1064803,6813,,6829,33314,162049,3997,,9776,52564,213750,1474,,12044,69775,284204,900,,11012,71720,293355,397,,2115,13919,58660,35,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","48849/",,18616,121086,511137,1425,,1264,8425,46147,826,,1404,9110,36539,217,,2512,15187,62445,184,,4029,25942,108128,126,,3482,24887,102954,48,"D",0,0,0,17,"D",0,0,0,4,"D",0,0,0,3,,0,0,0,0
"98","488490",,18616,121086,511137,1425,,1264,8425,46147,826,,1404,9110,36539,217,,2512,15187,62445,184,,4029,25942,108128,126,,3482,24887,102954,48,"D",0,0,0,17,"D",0,0,0,4,"D",0,0,0,3,,0,0,0,0
"98","4885//",,164374,1610636,6809918,15476,,16056,146513,695545,8365,,21544,211446,859974,3312,,27032,270473,1123362,2022,,38533,387833,1613279,1270,,24618,261535,1017260,360,,17747,188978,888437,120,,6347,64105,258406,20,"D",0,0,0,6,"D",0,0,0,1
"98","48851/",,164374,1610636,6809918,15476,,16056,146513,695545,8365,,21544,211446,859974,3312,,27032,270473,1123362,2022,,38533,387833,1613279,1270,,24618,261535,1017260,360,,17747,188978,888437,120,,6347,64105,258406,20,"D",0,0,0,6,"D",0,0,0,1
"98","488510",,164374,1610636,6809918,15476,,16056,146513,695545,8365,,21544,211446,859974,3312,,27032,270473,1123362,2022,,38533,387833,1613279,1270,,24618,261535,1017260,360,,17747,188978,888437,120,,6347,64105,258406,20,"D",0,0,0,6,"D",0,0,0,1
"98","4889//",,24911,228515,957234,1325,,1455,7877,39247,828,"D",0,0,0,198,,1868,12375,51952,139,,2737,17452,70906,85,,2911,21664,89529,44,,3258,25924,108351,22,"D",0,0,0,5,"D",0,0,0,1,"D",0,0,0,3
"98","48899/",,24911,228515,957234,1325,,1455,7877,39247,828,"D",0,0,0,198,,1868,12375,51952,139,,2737,17452,70906,85,,2911,21664,89529,44,,3258,25924,108351,22,"D",0,0,0,5,"D",0,0,0,1,"D",0,0,0,3
"98","488991","J",0,0,0,1088,"D",0,0,0,689,"D",0,0,0,162,"D",0,0,0,116,"D",0,0,0,66,"D",0,0,0,36,"D",0,0,0,15,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","488999","J",0,0,0,237,"D",0,0,0,139,"D",0,0,0,36,"D",0,0,0,23,"D",0,0,0,19,"D",0,0,0,8,"D",0,0,0,7,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,3
"98","492///",,553250,3981015,17189319,13173,,10749,77176,407981,7015,,12092,89375,388393,1831,,20434,141110,579452,1482,,45484,306798,1281936,1460,,44564,321301,1305408,641,,86530,597386,2508627,576,,25740,162981,696523,78,,12995,76510,318129,20,,294662,2208378,9702870,70
"98","4921//",,497358,3673666,15936070,7447,,5612,50505,272809,3417,,6724,58242,261418,1019,,12083,92535,385231,875,,30336,225756,956533,958,,35723,274915,1125424,509,,77413,544985,2300464,511,,23409,151341,649704,71,,11396,67009,281617,17,,294662,2208378,9702870,70
"98","49211/",,497358,3673666,15936070,7447,,5612,50505,272809,3417,,6724,58242,261418,1019,,12083,92535,385231,875,,30336,225756,956533,958,,35723,274915,1125424,509,,77413,544985,2300464,511,,23409,151341,649704,71,,11396,67009,281617,17,,294662,2208378,9702870,70
"98","492110",,497358,3673666,15936070,7447,,5612,50505,272809,3417,,6724,58242,261418,1019,,12083,92535,385231,875,,30336,225756,956533,958,,35723,274915,1125424,509,,77413,544985,2300464,511,,23409,151341,649704,71,,11396,67009,281617,17,,294662,2208378,9702870,70
"98","4922//",,55892,307349,1253249,5726,,5137,26671,135172,3598,,5368,31133,126975,812,,8351,48575,194221,607,,15148,81042,325403,502,,8841,46386,179984,132,,9117,52401,208163,65,,2331,11640,46819,7,,1599,9501,36512,3,,0,0,0,0
"98","49221/",,55892,307349,1253249,5726,,5137,26671,135172,3598,,5368,31133,126975,812,,8351,48575,194221,607,,15148,81042,325403,502,,8841,46386,179984,132,,9117,52401,208163,65,,2331,11640,46819,7,,1599,9501,36512,3,,0,0,0,0
"98","492210",,55892,307349,1253249,5726,,5137,26671,135172,3598,,5368,31133,126975,812,,8351,48575,194221,607,,15148,81042,325403,502,,8841,46386,179984,132,,9117,52401,208163,65,,2331,11640,46819,7,,1599,9501,36512,3,,0,0,0,0
"98","493///",,149409,1132323,4613184,7629,,6226,47390,245251,3396,,8474,62399,258080,1272,,16971,127683,544227,1232,,31833,242531,978358,1028,,29579,223484,893072,425,,32804,239046,957221,221,"D",0,0,0,44,"D",0,0,0,9,"D",0,0,0,2
"98","4931//",,149409,1132323,4613184,7629,,6226,47390,245251,3396,,8474,62399,258080,1272,,16971,127683,544227,1232,,31833,242531,978358,1028,,29579,223484,893072,425,,32804,239046,957221,221,"D",0,0,0,44,"D",0,0,0,9,"D",0,0,0,2
"98","49311/",,94316,707889,2876318,4893,,4112,31501,163268,2249,,4987,36341,148524,748,,11134,83019,347186,805,,19895,149460,602224,650,,18814,137126,549880,267,,21535,157530,634380,142,,9381,74555,278932,27,"D",0,0,0,4,"D",0,0,0,1
"98","493110",,94316,707889,2876318,4893,,4112,31501,163268,2249,,4987,36341,148524,748,,11134,83019,347186,805,,19895,149460,602224,650,,18814,137126,549880,267,,21535,157530,634380,142,,9381,74555,278932,27,"D",0,0,0,4,"D",0,0,0,1
"98","49312/",,28100,211058,866540,970,"D",0,0,0,278,,1105,7787,33756,163,,2336,18374,82310,166,,6679,53309,214604,212,,6576,50662,206437,95,,6105,38994,154436,43,,3584,28924,113661,11,"D",0,0,0,2,,0,0,0,0
"98","493120",,28100,211058,866540,970,"D",0,0,0,278,,1105,7787,33756,163,,2336,18374,82310,166,,6679,53309,214604,212,,6576,50662,206437,95,,6105,38994,154436,43,,3584,28924,113661,11,"D",0,0,0,2,,0,0,0,0
"98","49313/",,4798,31539,139954,539,"D",0,0,0,254,,820,5304,23496,129,,1345,8986,39949,103,,1421,9308,38607,46,,417,3445,13628,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","493130",,4798,31539,139954,539,"D",0,0,0,254,,820,5304,23496,129,,1345,8986,39949,103,,1421,9308,38607,46,,417,3445,13628,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","49319/",,22195,181837,730372,1227,,1137,9466,42795,615,,1562,12967,52304,232,,2156,17304,74782,158,,3838,30454,122923,120,,3772,32251,123127,57,,5164,42522,168405,36,,1564,14526,56272,5,"D",0,0,0,3,"D",0,0,0,1
"98","493190",,22195,181837,730372,1227,,1137,9466,42795,615,,1562,12967,52304,232,,2156,17304,74782,158,,3838,30454,122923,120,,3772,32251,123127,57,,5164,42522,168405,36,,1564,14526,56272,5,"D",0,0,0,3,"D",0,0,0,1
"98","51----",,3536120,50772960,188076999,138590,,110655,1536042,7519878,69551,,146998,1618599,6270714,21978,,249835,2752720,10676266,18365,,472740,5679917,21546837,15374,,462686,6104412,22603738,6669,,666130,9562882,35343339,4370,,459900,7156701,25671192,1347,,444541,6938647,25300882,652,,522635,9423040,33144153,284
"98","511///",,1019976,15815526,60591598,32577,,26052,288376,1422200,15085,,37067,383713,1558424,5538,,59952,685664,2735557,4355,,124162,1578634,6193807,4042,,114374,1579270,6125446,1653,,182105,2638970,10050631,1180,,147434,2257613,8396272,432,,144258,2553399,9591468,204,,184572,3849887,14517793,88
"98","5111//",,707874,7934856,30661221,22488,,18189,153720,727473,10222,,26439,202319,841065,3958,,42659,367177,1467793,3110,,84895,771134,3118407,2768,,76824,752085,2987652,1111,,125222,1313341,5115898,812,,102653,1198055,4506106,300,,99069,1354648,5144777,140,,131924,1822377,6752050,67
"98","51111/",,387993,3566276,14039848,8728,,6092,38894,183785,3007,,11674,61314,253790,1743,,18792,107683,438314,1370,,41345,270832,1106788,1339,,38757,271567,1116368,561,,65652,493405,1978922,421,,51841,453361,1780481,154,,55589,614873,2370814,79,,98251,1254347,4810586,54
"98","511110",,387993,3566276,14039848,8728,,6092,38894,183785,3007,,11674,61314,253790,1743,,18792,107683,438314,1370,,41345,270832,1106788,1339,,38757,271567,1116368,561,,65652,493405,1978922,421,,51841,453361,1780481,154,,55589,614873,2370814,79,,98251,1254347,4810586,54
"98","51112/",,127161,1850544,7190913,6912,,6215,57002,278637,3619,,7830,74710,309377,1180,,12528,141859,564495,912,,21194,259173,1030565,704,,17285,229113,898386,249,,26567,408178,1564296,173,,19411,314122,1240355,55,,12351,322314,1134321,17,,3780,44073,170481,3
"98","511120",,127161,1850544,7190913,6912,,6215,57002,278637,3619,,7830,74710,309377,1180,,12528,141859,564495,912,,21194,259173,1030565,704,,17285,229113,898386,249,,26567,408178,1564296,173,,19411,314122,1240355,55,,12351,322314,1134321,17,,3780,44073,170481,3
"98","51113/",,90017,1338212,4863261,2713,,2571,23419,103641,1520,,2451,22942,98394,375,,3699,42289,171429,269,,7805,90931,363243,254,,8520,106068,420080,122,,15183,207197,751301,99,,14490,224146,761764,43,,17312,281607,1073702,25,,17986,339613,1119707,6
"98","511130",,90017,1338212,4863261,2713,,2571,23419,103641,1520,,2451,22942,98394,375,,3699,42289,171429,269,,7805,90931,363243,254,,8520,106068,420080,122,,15183,207197,751301,99,,14490,224146,761764,43,,17312,281607,1073702,25,,17986,339613,1119707,6
"98","51114/",,46913,586229,2275843,1566,,1236,12968,66190,746,"D",0,0,0,251,,2850,27638,104600,206,,5929,70858,295144,190,,5324,74295,274488,78,,8552,105838,413088,56,,10131,137927,468723,29,,6617,64011,275321,9,"D",0,0,0,1
"98","511140",,46913,586229,2275843,1566,,1236,12968,66190,746,"D",0,0,0,251,,2850,27638,104600,206,,5929,70858,295144,190,,5324,74295,274488,78,,8552,105838,413088,56,,10131,137927,468723,29,,6617,64011,275321,9,"D",0,0,0,1
"98","51119/",,55790,593595,2291356,2569,,2075,21437,95220,1330,"D",0,0,0,409,,4790,47708,188955,353,,8622,79340,322667,281,,6938,71042,278330,101,,9268,98723,408291,63,,6780,68499,254783,19,,7200,71843,290619,10,"D",0,0,0,3
"98","511191",,16090,180283,642028,106,"D",0,0,0,44,"D",0,0,0,16,"D",0,0,0,10,"D",0,0,0,8,,285,2180,11422,4,,1201,12652,56383,7,,3373,28496,114981,9,"D",0,0,0,6,"D",0,0,0,2
"98","511199",,39700,413312,1649328,2463,"D",0,0,0,1286,"D",0,0,0,393,"D",0,0,0,343,"D",0,0,0,273,,6653,68862,266908,97,,8067,86071,351908,56,,3407,40003,139802,10,"D",0,0,0,4,"D",0,0,0,1
"98","5112//",,312102,7880670,29930377,10089,,7863,134656,694727,4863,,10628,181394,717359,1580,,17293,318487,1267764,1245,,39267,807500,3075400,1274,,37550,827185,3137794,542,,56883,1325629,4934733,368,,44781,1059558,3890166,132,,45189,1198751,4446691,64,,52648,2027510,7765743,21
"98","51121/",,312102,7880670,29930377,10089,,7863,134656,694727,4863,,10628,181394,717359,1580,,17293,318487,1267764,1245,,39267,807500,3075400,1274,,37550,827185,3137794,542,,56883,1325629,4934733,368,,44781,1059558,3890166,132,,45189,1198751,4446691,64,,52648,2027510,7765743,21
"98","511210",,312102,7880670,29930377,10089,,7863,134656,694727,4863,,10628,181394,717359,1580,,17293,318487,1267764,1245,,39267,807500,3075400,1274,,37550,827185,3137794,542,,56883,1325629,4934733,368,,44781,1059558,3890166,132,,45189,1198751,4446691,64,,52648,2027510,7765743,21
"98","512///",,278399,2815957,11700025,23021,,18926,350227,1915192,14719,,17165,164468,670405,2593,,32738,243466,1086899,2365,,66991,412258,1731245,2212,,50789,344987,1346683,755,,42112,502472,1809949,306,,14703,230775,896671,42,,12634,225734,967685,19,,22341,341570,1275296,10
"98","5121//",,253378,2371251,9985896,19652,,15299,317303,1751384,12233,"D",0,0,0,2157,,29513,197682,899237,2128,,62711,351642,1514582,2074,,48521,306353,1205257,722,,36984,345871,1317003,274,,12917,185756,713786,37,"D",0,0,0,18,"D",0,0,0,9
"98","51211/",,85659,1582470,6662753,10943,,10409,262282,1443945,8906,,6358,86600,345892,978,,6984,102562,498513,525,,9181,146751,657798,314,,7609,142030,527083,110,,9833,213868,772937,65,,8599,164162,629017,24,,9791,193072,843587,14,,16895,271143,943981,7
"98","512110",,85659,1582470,6662753,10943,,10409,262282,1443945,8906,,6358,86600,345892,978,,6984,102562,498513,525,,9181,146751,657798,314,,7609,142030,527083,110,,9833,213868,772937,65,,8599,164162,629017,24,,9791,193072,843587,14,,16895,271143,943981,7
"98","51212/",,5311,76599,311907,541,,577,7572,40516,346,,503,9690,40712,76,,750,9583,37306,55,,1310,17990,72025,42,,875,16340,60129,13,,1296,15424,61219,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","512120",,5311,76599,311907,541,,577,7572,40516,346,,503,9690,40712,76,,750,9583,37306,55,,1310,17990,72025,42,,875,16340,60129,13,,1296,15424,61219,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","51213/",,134055,306966,1340696,5198,,1419,5905,53090,992,"D",0,0,0,685,,18069,38587,170590,1276,,46953,108173,461104,1534,,35566,81734,349314,533,,21165,47437,198950,168,"D",0,0,0,9,,0,0,0,0,"D",0,0,0,1
"98","512131",,132368,302681,1314719,4895,,1239,5159,45480,766,"D",0,0,0,654,"D",0,0,0,1257,,46366,106673,453334,1514,,35234,80933,345052,527,"D",0,0,0,167,"D",0,0,0,9,,0,0,0,0,"D",0,0,0,1
"98","512132",,1687,4285,25977,303,,180,746,7610,226,"D",0,0,0,31,"D",0,0,0,19,,587,1500,7770,20,,332,801,4262,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
